,Event Date 1,Event Date 2,Event-Type 1,Event-Type 2,Event-Type 3,Event-Type 4,Event-Type-health 1,Event-Type-health 2,Event-Type-health 3,Event-Type-health 4,Event-Type-Social 1,Event-Type-Social 2,Event-Type-Social 3,Event-Type-Social 4,Event-Type-Social 5,Event-Type-Social 6,Event-Type-Social 7,Event-Type-Movements 1,Event-Type-Movements 2,Event-Type-Movements 3,Event-Type-Movements 4,Event-Type-Movements 5,Event-Type-Movements 6,Event-Type Security 1,Event-Type Security 2,Event-Type Security 3,Event-Type Security 4,Number of infected migrants,Number of migrant in quarantine,Number of deaths at sea,Number of deaths when crossing borders,Number of rescued people when crossing borders,Number of arrived people by sea,Number of arrived people through boarders,Number of migrants deaths by COVID -19,Number of migrants healed of COVID-19,Number of people deported on sea,Number of people deported through borders,City 1,Latitude-city1_degrees,Latitude-city1_minutes,Latitude-city1_seconds,Latitude-city1_direction,Longitude-city1_degrees,Longitude-city1_minutes,Longitude-city1_seconds,Longitude-city1_direction,City 2,Latitude-city 2_degrees,Latitude-city 2_minutes,Latitude-city 2_seconds,Latitude-city 2_direction,Longitude-city 2_degrees,Longitude-city 2_minutes,Longitude-city 2_seconds,Longitude-city 2_direction,City 3,Latitude-City 3_degrees,Latitude-City 3_minutes,Latitude-City 3_seconds,Latitude-City 3_direction,Longitude-City 3_degrees,Longitude-City 3_minutes,Longitude-City 3_seconds,Longitude-City 3_direction,City 4,Latitude-City 4_degrees,Latitude-City 4_minutes,Latitude-City 4_seconds,Latitude-City 4_direction,Longitude-City 4_degrees,Longitude-City 4_minutes,Longitude-City 4_seconds,Longitude-City 4_direction,Source-Country,Source-date,Source-Type,Language,City,City code,Country
203,2020-04-30,,Social,,,,,,,,OSC actions,government actions,,,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-04-30,Written press,French,Tunis,TN-11,Tunisia
204,2020-04-24,,Social,,,,,,,,government actions,OSC actions,,,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-04-24,Radio,French,Tunis,TN-11,Tunisia
205,2020-03-18,,Social,Health,,,access to health care,,,,jobs,accomodation,government actions,OSC actions,Details on lockdown,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,TN-51-Sousse,35.0,50,,N,10.0,38.0,,E,TN-52-Monastir,35.0,46.0,,N,10.0,51.0,,E,,,,,,,,,,France,2020-04-05,Written press,French,Tunis,TN-11,Tunisia
206,2020-04-06,,Health,,,,access to health care,,,,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,International,2020-04-15,Written press,French,Tunis,TN-11,Tunisia
207,2020-04-01,,Social,,,,,,,,government actions,OSC actions,accomodation,jobs,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-04-09,Radio,Arabic,Tunis,TN-11,Tunisia
208,2020-05-20,,Movements,,,,,,,,,,,,,,,Departure by sea,Rescued at sea,,,,,,,,,,,,,,,,,,,,TN-61-Sfax,34.0,44.0,26,N,10.0,45,37,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,2020-05-21,Written press,French,Sfax,TN-61,Tunisia
209,2020-06-16,,Social,,,,,,,,NGOs actions,OSC actions,,,,,,,,,,,,,,,,,,,,,,,,,,,TN-12-L'Ariana => Raoued,36.0,57.0,16,N,10.0,11,28,E,TN-11-Tunis,36.0,52,35,N,10.0,19.0,31,E,,,,,,,,,,,,,,,,,,,Tunisia,2020-06-13,Written press,French,L'Ariana,TN-12,Tunisia
210,2020-05-01,2020-04-24,Social,,,,,,,,government actions,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,TN-42-Kasserine,35.0,10,0,N,8.0,50.0,0,E,TN-71-Gafsa,34.0,25.0,0,N,8.0,47.0,0,E,,,,,,,,,,Tunisia,2020-05-08,Radio,Arabic,Tunis,TN-11,Tunisia
211,2020-05-01,2020-04-01,Movements,,,,,,,,,,,,,,,Arrival by sea,Departure by sea,Rescued at sea,,,,,,,,,,,,537,218,,,,,,TN-61-Sfax,34.0,44.0,26,N,10.0,45,37,E,TN-61-Sfax => Kerkennah,34.0,42,56,N,11.0,11.0,25,E,,,,,,,,,,,,,,,,,,,UK,2020-05-10,Written press,Arabic,Sfax,TN-61,Tunisia
212,2020-05-22,2020-05-24,Movements,Social,,,,,,,jobs,,,,,,,Arrival by sea,Departure by sea,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,International,2020-05-25,Written press,Arabic,Tunis,TN-11,Tunisia
213,2020-05-01,,Social,,,,,,,,jobs,accomodation,,,,,,,,,,,,,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,2020-05-05,Written press,Arabic,Tunis,TN-11,Tunisia
